2020-03-13	PZZA	index_credit_qoq	1Q19	2018-12-31	2019-03-31			0.0165	-0.0137			0.002556								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	4Q15	2015-09-28	2015-12-27			0.0695	-0.0022			0.067158								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	4Q12	2012-09-24	2012-12-30			0.0408	0.0173			0.058802								0.00000000000000000000		
2020-03-13	PZZA	index_debit_yoy	1Q19	2018-12-31	2019-03-31			-0.1188	-0.0053			-0.123506	-0.06900000000000000	-0.0545						0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	4Q19	2019-09-30	2019-12-29			0.8722	28.5399			1.040195								0.00000000000000000000		360371794
2020-03-13	PZZA	index_credit_yoy	1Q18	2018-01-01	2018-04-01			-0.1315	0.0546			-0.084096	-0.05300000000000000	-0.0311						0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	2Q13	2013-04-01	2013-06-30			1.0000	23.8786			1.000000								0.00000000000000000000		295529732
2020-03-13	PZZA	cs_values	1Q19	2018-12-31	2019-03-31	116319.0000	2.2728	264365.0000	27.7326			7331541.140000								0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	3Q14	2014-06-30	2014-09-28			1.0244	25.0502			1.072375								0.00000000000000000000		397061536
2020-03-13	PZZA	index_credit_yoy	4Q16	2016-09-26	2016-12-25			0.0001	0.0240			0.024112	0.03800000000000000	-0.0139						0.00000000000000000000		
2020-03-13	PZZA	cs_values	3Q14	2014-06-30	2014-09-28	136973.0000	2.1302	291774.0000	25.6653			7488479.060000								0.00000000000000000000		
2020-03-13	PZZA	index_debit_values	2Q17	2017-03-27	2017-06-25			1.1147	26.1617			1.221280								0.00000000000000000000		284922865
2020-03-13	PZZA	index_debit_yoy	4Q19	2019-09-30	2019-12-29			-0.0325	0.0430			0.009077	0.03500000000000000	-0.0259						0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	3Q16	2016-06-27	2016-09-25	0.0183	0.0230	0.0417	0.0099			0.052028	0.05500000000000000	-0.0030						0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	4Q17	2017-09-25	2017-12-31			0.0100	0.0059			0.015967								0.00000000000000000000		
2020-03-13	PZZA	index_debit_qoq	4Q13	2013-09-30	2013-12-29			0.0835	0.0293			0.115260								0.00000000000000000000		
2020-03-13	PZZA	cs_yoy	3Q17	2017-06-26	2017-09-24	-0.0177	0.0042	-0.0135	0.0184			0.004591	0.01000000000000000	-0.0054						0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	4Q13	2013-09-30	2013-12-29			0.0473	0.0256			0.074052	0.09000000000000000	-0.0159						0.00000000000000000000		
2020-03-13	PZZA	index_blended_values	3Q16	2016-06-27	2016-09-25			1.0499	26.0518			1.142996								0.00000000000000000000		385306079
2020-03-13	PZZA	index_blended_qoq	2Q16	2016-03-28	2016-06-26			-0.0747	0.0009			-0.073949								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	2Q18	2018-04-02	2018-07-01	-0.0232	-0.0091	-0.0321	0.0155			-0.017070								0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	4Q17	2017-09-25	2017-12-31			0.0106	0.0049			0.015504								0.00000000000000000000		
2020-03-13	PZZA	cs_values	4Q14	2014-09-29	2014-12-28	142256.0000	2.1788	309948.0000	26.2304			8130069.820000								0.00000000000000000000		
2020-03-13	PZZA	index_credit_qoq	2Q13	2013-04-01	2013-06-30			-0.1008	0.0431			-0.062066								0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	2Q17	2017-03-27	2017-06-25	-0.0187	-0.0039	-0.0226	0.0052			-0.017499								0.00000000000000000000		
2020-03-13	PZZA	index_credit_yoy	4Q15	2015-09-28	2015-12-27			-0.0040	0.0004			-0.003636	0.01900000000000000	-0.0226						0.00000000000000000000		
2020-03-13	PZZA	cs_qoq	1Q15	2014-12-29	2015-03-29	0.0188	0.0193	0.0385	0.0133			0.052300								0.00000000000000000000		
2020-03-13	PZZA	cs_values	2Q16	2016-03-28	2016-06-26	143282.0000	2.2757	326063.0000	26.5453			8655442.770000								0.00000000000000000000		
2020-03-13	PZZA	index_blended_qoq	3Q16	2016-06-27	2016-09-25			-0.0401	0.0049			-0.035415								0.00000000000000000000		
2020-03-13	PZZA	cs_values	4Q13	2013-09-30	2013-12-29	141327.0000	2.1564	304757.0000	25.0165			7623960.470000								0.00000000000000000000		
2020-03-13	PZZA	cs_values	3Q15	2015-06-29	2015-09-27	137010.0000	2.1773	298311.0000	26.3448			7858949.690000								0.00000000000000000000		
